Date,Month,Year,Holidays_Count,Days,PM2.5,PM10,NO2,SO2,CO,Ozone,AQI,AQI_Class
26,0.0,2023,1,0.5,80.56,204.28,0.0049789264045204005,0.038238702201622246,0.12866817155756208,0.059998232747194485,174,Unhealthy
27,0.0,2023,0,0.6666666666666666,60.43,151.75,0.00854522717799083,0.0464390765665389,0.0925507900677201,0.1473005213395776,143,Unhealthy
28,0.0,2023,0,0.8333333333333334,86.36,211.73,0.015237830577555463,0.051965415812461,0.13544018058690746,0.1062118936113811,157,Unhealthy
29,0.0,2023,1,0.9999999999999999,108.45,274.83,0.0368672131906813,0.04866743916570104,0.35214446952595946,0.0,255,Very Unhealthy
30,0.0,2023,0,0.0,44.16,115.07,0.014311518688342365,0.05972011765754523,0.1963882618510158,0.07837766192453831,110,Unhealthy
31,0.0,2023,0,0.16666666666666666,37.09,108.88,0.0031263026260942043,0.04118014083251627,0.12641083521444696,0.0721922771052399,127,Unhealthy
1,0.09090909090909091,2023,0,0.33333333333333337,39.98,128.57,0.007549441897086748,0.04626080755860594,0.09480812641083522,0.10806750905717062,101,Unhealthy
2,0.09090909090909091,2023,0,0.5,49.4,161.13,0.012111527951461254,0.05856136910598092,0.11286681715575622,0.10921622338075461,141,Unhealthy
3,0.09090909090909091,2023,0,0.6666666666666666,73.57,258.27,0.021050437682367654,0.07834922898654069,0.18058690744920997,0.11213219050985244,187,Unhealthy
4,0.09090909090909091,2023,0,0.8333333333333334,71.81,248.88,0.02061043953499143,0.094749977716374,0.18058690744920997,0.12043827869576741,225,Very Unhealthy
5,0.09090909090909091,2023,1,0.9999999999999999,61.72,206.07,0.017877819461812793,0.07255548622871913,0.20993227990970656,0.08986480516037818,186,Unhealthy
6,0.09090909090909091,2023,0,0.0,98.1,351.38,0.04228613774257793,0.10500044567251983,0.6817155756207676,0.07926128832729522,268,Very Unhealthy
7,0.09090909090909091,2023,0,0.16666666666666666,70.71,256.94,0.009981010606271132,0.07442731081201533,0.2595936794582393,0.12600512503313596,279,Very Unhealthy
8,0.09090909090909091,2023,0,0.33333333333333337,52.13,184.39,0.010444166550877682,0.07469471432391478,0.10835214446952598,0.16638685163912695,139,Unhealthy
9,0.09090909090909091,2023,0,0.5,70.49,246.89,0.04457875966838035,0.09064979053391568,0.18961625282167047,0.10258902536007776,216,Very Unhealthy
10,0.09090909090909091,2023,0,0.6666666666666666,64.03,222.58,0.04626927886619425,0.10794188430341385,0.24153498871331833,0.1348413890607051,159,Unhealthy
11,0.09090909090909091,2023,0,0.8333333333333334,85.2,298.69,0.035593534343013294,0.10776361529548088,0.24153498871331833,0.1731024123000795,278,Very Unhealthy
12,0.09090909090909091,2023,1,0.9999999999999999,38.59,150.24,0.01688203418090871,0.08610393083162492,0.06094808126410836,0.2613766899354953,154,Unhealthy
13,0.09090909090909091,2023,0,0.0,38.75,132.75,0.01382520494650549,0.07915143952223905,0.04514672686230248,0.3004329769373509,124,Unhealthy
14,0.09090909090909091,2023,0,0.16666666666666666,44.47,147.27,0.021768329396507805,0.09742401283536857,0.07900677200902936,0.2765750640629142,118,Unhealthy
15,0.09090909090909091,2023,0,0.33333333333333337,55.56,194.39,0.027418831920707702,0.06756395400659594,0.1196388261851016,0.17858089599717236,161,Unhealthy
16,0.09090909090909091,2023,0,0.5,90.02,316.72,0.03853457459126488,0.0605223281932436,0.2302483069977427,0.16567995051692141,217,Very Unhealthy
17,0.09090909090909091,2023,0,0.6666666666666666,122.48,417.41,0.06273447269695706,0.07629913539531152,0.42437923250564336,0.2858531412918618,342,Dangerous
18,0.09090909090909091,2023,1,0.8333333333333334,97.82,344.78,0.038349312213422256,0.057491755058383096,0.2889390519187359,0.10002650879208269,326,Dangerous
19,0.09090909090909091,2023,1,0.9999999999999999,96.35,355.97,0.04490296882960493,0.06783135751849541,0.31151241534988716,0.16859591764601925,257,Very Unhealthy
20,0.09090909090909091,2023,0,0.0,98.36,342.75,0.05080820712333843,0.088688831446653,0.35440180586907455,0.11690377308473977,337,Dangerous
21,0.09090909090909091,2023,0,0.16666666666666666,80.8,257.89,0.03304617664767727,0.07326856226045102,0.2189616252821671,0.1230007952637625,197,Unhealthy
22,0.09090909090909091,2023,0,0.33333333333333337,72.06,225.64,0.0358482701125469,0.05312416436402531,0.22799097065462756,0.09225059644782187,198,Unhealthy
23,0.09090909090909091,2023,0,0.5,55.57,206.67,0.030383029966189613,0.059630983153578745,0.12866817155756208,0.1146063444375718,196,Unhealthy
24,0.09090909090909091,2023,0,0.6666666666666666,53.33,199.38,0.03144828863878468,0.06506818789553435,0.13769751693002258,0.19148184147742334,157,Unhealthy
25,0.09090909090909091,2023,0,0.8333333333333334,69.24,258.06,0.043096660645639384,0.09163027007754701,0.17832957110609485,0.18405937969426525,212,Very Unhealthy
26,0.09090909090909091,2023,1,0.9999999999999999,76.03,278.03,0.05708397017275717,0.10553525269631875,0.24379232505643347,0.170098082530706,236,Very Unhealthy
27,0.09090909090909091,2023,0,0.0,78.51,248.99,0.043953499143161504,0.09483911222034049,0.19413092550790065,0.18626844570115753,220,Very Unhealthy
28,0.09090909090909091,2023,0,0.16666666666666666,76.82,248.13,0.0430271872539484,0.07852749799447366,0.16027088036117382,0.13846425731200848,206,Very Unhealthy
1,0.1818181818181818,2023,0,0.33333333333333337,53.83,196.17,0.034180908711963325,0.05936357964167929,0.07900677200902936,0.3014933286206592,170,Unhealthy
2,0.1818181818181818,2023,0,0.5,50.16,194.52,0.03487564262887314,0.07433817630804884,0.09706546275395034,0.3169567906689052,175,Unhealthy
3,0.1818181818181818,2023,0,0.6666666666666666,39.39,145.22,0.021212542262979944,0.06907924057402622,0.04288939051918737,0.3606962976053725,137,Unhealthy
4,0.1818181818181818,2023,0,0.8333333333333334,36.45,145.07,0.02223148534111435,0.0953739192441394,0.03611738148984199,0.36891402315101174,126,Unhealthy
5,0.1818181818181818,2023,1,0.9999999999999999,35.15,127.75,0.01815571302857672,0.08271681968089847,0.03160270880361174,0.43819033312715383,128,Unhealthy
6,0.1818181818181818,2023,0,0.0,40.18,149.61,0.022833588069102864,0.08842142793475355,0.05191873589164786,0.44172483873818147,129,Unhealthy
7,0.1818181818181818,2023,0,0.16666666666666666,47.4,181.31,0.031286184058172385,0.07817095997860772,0.10383747178329572,0.3591941327206857,159,Unhealthy
8,0.1818181818181818,2023,1,0.33333333333333337,50.12,181.45,0.023505164188782363,0.11320082003743649,0.14221218961625284,0.4124768048069276,154,Unhealthy
9,0.1818181818181818,2023,0,0.5,37.3,114.49,0.019035709323329167,0.07647740440324448,0.03611738148984199,0.45904391623221696,104,Unhealthy
10,0.1818181818181818,2023,0,0.6666666666666666,64.79,242.72,0.0313788152470937,0.08530172029592654,0.1467268623024831,0.3773968366174781,190,Unhealthy
11,0.1818181818181818,2023,0,0.8333333333333334,60.07,242.02,0.03668195081283868,0.1106159194224084,0.13544018058690746,0.36440752849695146,217,Very Unhealthy
12,0.1818181818181818,2023,1,0.9999999999999999,47.92,218.34,0.04534296697698115,0.12247080844995097,0.1467268623024831,0.40496598038349385,183,Unhealthy
13,0.1818181818181818,2023,0,0.0,61.01,284.61,0.03341670140336251,0.164898832337998,0.16478555304740408,0.4044358045418397,232,Very Unhealthy
14,0.1818181818181818,2023,0,0.16666666666666666,57.06,247.96,0.02989671622435274,0.1313842588465995,0.13544018058690746,0.3690907484315631,228,Very Unhealthy
15,0.1818181818181818,2023,0,0.33333333333333337,61.51,254.11,0.049696632856282716,0.14341741688207504,0.16930022573363435,0.39966422196695234,197,Unhealthy
16,0.1818181818181818,2023,0,0.5,66.24,251.37,0.05249872632115233,0.1932436045993404,0.15349887133182846,0.4403993991340461,229,Very Unhealthy
17,0.1818181818181818,2023,0,0.6666666666666666,50.83,198.58,0.04569033393543606,0.13789107763615294,0.10835214446952598,0.3914464964213131,158,Unhealthy
18,0.1818181818181818,2023,0,0.8333333333333334,40.51,122.2,0.034412486684266594,0.07594259737944559,0.1015801354401806,0.3087390651232659,138,Unhealthy
19,0.1818181818181818,2023,1,0.9999999999999999,45.8,156.95,0.038812468158028815,0.09056065602994919,0.16252821670428896,0.27471944861712466,123,Unhealthy
20,0.1818181818181818,2023,0,0.0,49.47,174.17,0.048307165022463065,0.14626972100900257,0.12866817155756208,0.40744013431121323,174,Unhealthy
21,0.1818181818181818,2023,0,0.16666666666666666,33.36,98.53,0.034736695845491175,0.07915143952223905,0.04063205417607224,0.4912079172925687,98,Moderate
22,0.1818181818181818,2023,0,0.33333333333333337,40.24,153.93,0.03443564448149692,0.08129066761743471,0.1015801354401806,0.3416099673058231,122,Unhealthy
23,0.1818181818181818,2023,0,0.5,60.3,212.75,0.04833032281969339,0.1642748908102326,0.13995485327313772,0.40116638685163913,177,Unhealthy
24,0.1818181818181818,2023,0,0.6666666666666666,58.47,199.06,0.09749432633967857,0.3475354309653267,0.2144469525959368,0.6104974816647522,185,Unhealthy
25,0.1818181818181818,2023,0,0.8333333333333334,29.67,75.46,0.054930295030336716,0.25332026027275156,0.09480812641083522,0.7807722894760094,163,Unhealthy
26,0.1818181818181818,2023,1,0.9999999999999999,42.63,167.52,0.05279977768514659,0.32676709154113553,0.09932279909706546,0.8411239727843067,154,Unhealthy
27,0.1818181818181818,2023,0,0.0,40.53,140.52,0.04311981844286972,0.3473571619573937,0.09480812641083522,0.8390032694176901,186,Unhealthy
28,0.1818181818181818,2023,0,0.16666666666666666,48.11,171.35,0.06287341948033903,0.35217042517158387,0.12641083521444696,0.7531147830697181,178,Unhealthy
29,0.1818181818181818,2023,1,0.33333333333333337,56.03,211.15,0.1031679866611088,0.44700953739192434,0.21670428893905194,0.8033931253865865,193,Unhealthy
30,0.1818181818181818,2023,0,0.5,53.09,209.82,0.060025010421008745,0.3918352794366699,0.13995485327313772,0.9894848458071928,182,Unhealthy
31,0.1818181818181818,2023,0,0.6666666666666666,45.4,46.32,0.04636191005511556,0.21597290311079417,0.07674943566591422,0.6196871962534239,97,Moderate
1,0.2727272727272727,2023,0,0.8333333333333334,35.46,123.23,0.07192811819739706,0.28273464658169173,0.1670428893905192,0.6127065476716443,279,Very Unhealthy
2,0.2727272727272727,2023,1,0.9999999999999999,37.09,147.89,0.06694919179287666,0.28906319636331224,0.18510158013544023,0.3564548908721392,136,Unhealthy
3,0.2727272727272727,2023,0,0.0,44.98,167.74,0.06115974248529481,0.36589713878242264,0.14446952595936796,0.4360696297605372,138,Unhealthy
4,0.2727272727272727,2023,1,0.16666666666666666,36.17,114.95,0.04328192302348201,0.31330778144219623,0.06772009029345372,0.4205178050720155,113,Unhealthy
5,0.2727272727272727,2023,0,0.33333333333333337,40.38,132.11,0.04742716872771062,0.39664854265086014,0.07223476297968398,0.4321816735884068,106,Unhealthy
6,0.2727272727272727,2023,0,0.5,46.4,131.03,0.04191561298689269,0.38550672965504945,0.04063205417607224,0.5444022267385349,126,Unhealthy
7,0.2727272727272727,2023,1,0.6666666666666666,40.63,134.36,0.034412486684266594,0.3961137356270612,0.06094808126410836,0.5584518865423699,112,Unhealthy
8,0.2727272727272727,2023,0,0.8333333333333334,50.5,179.93,0.04189245518966236,0.4801675728674569,0.09480812641083522,0.5330918087832464,161,Unhealthy
9,0.2727272727272727,2023,1,0.9999999999999999,73.4,274.66,0.06569867074243899,0.5392637489972368,0.16252821670428896,0.41707166210126356,233,Very Unhealthy
10,0.2727272727272727,2023,0,0.0,60.24,224.22,0.0755870501597888,0.6456903467332205,0.16252821670428896,0.48537598303437307,176,Unhealthy
11,0.2727272727272727,2023,0,0.16666666666666666,89.73,389.09,0.10888796257699968,0.9999999999999999,0.2370203160270881,0.3355129451268004,309,Dangerous
12,0.2727272727272727,2023,0,0.33333333333333337,55.92,247.67,0.06523551479783243,0.6702023353240039,0.13544018058690746,0.49544932402580194,224,Very Unhealthy
13,0.2727272727272727,2023,0,0.5,77.25,287.26,0.08281228289565097,0.8243158926820572,0.17832957110609485,0.4082353980736944,248,Very Unhealthy
14,0.2727272727272727,2023,1,0.6666666666666666,85.21,302.34,0.09163540364040572,0.7128977627239503,0.19864559819413094,0.33127153839356716,272,Very Unhealthy
15,0.2727272727272727,2023,0,0.8333333333333334,84.88,305.15,0.0911954054930295,0.7893751671271948,0.2076749435665914,0.47804188389149066,279,Very Unhealthy
16,0.2727272727272727,2023,1,0.9999999999999999,66.54,248.59,0.10641007827335464,0.5754523576076298,0.2302483069977427,0.2612883272952196,222,Very Unhealthy
17,0.2727272727272727,2023,0,0.0,56.33,263.11,0.07317863924783474,0.510116766200196,0.14898419864559823,0.36219846249005916,223,Very Unhealthy
18,0.2727272727272727,2023,0,0.16666666666666666,91.54,317.65,0.08102913250891575,0.6334789196898118,0.2076749435665914,0.17831580807634528,230,Very Unhealthy
19,0.2727272727272727,2023,0,0.33333333333333337,86.63,239.58,0.029016719929600296,0.47232373651840626,0.05869074492099324,0.5230184677918176,241,Very Unhealthy
20,0.2727272727272727,2023,0,0.5,47.01,146.07,0.043073502848409065,0.4136732329084588,0.08126410835214448,0.3515065830167005,151,Unhealthy
21,0.2727272727272727,2023,0,0.6666666666666666,39.82,159.12,0.04020193599184845,0.43060878866209107,0.07223476297968398,0.6482283290624723,122,Unhealthy
22,0.2727272727272727,2023,1,0.8333333333333334,35.33,150.97,0.02443147607799546,0.40386843747214546,0.04740406320541761,0.8953786339135812,143,Unhealthy
23,0.2727272727272727,2023,1,0.9999999999999999,31.18,105.16,0.021652540410356167,0.29975933683929046,0.02934537246049662,0.7982680922505964,118,Unhealthy
24,0.2727272727272727,2023,0,0.0,47.13,208.59,0.06044185077115466,0.5510295035208128,0.11512415349887134,0.6121763718299902,176,Unhealthy
25,0.2727272727272727,2023,0,0.16666666666666666,40.55,169.15,0.05476819044972442,0.4232997593368393,0.12415349887133184,0.7834231686842802,198,Unhealthy
26,0.2727272727272727,2023,0,0.33333333333333337,65.63,283.41,0.11409846695382335,0.5404224975488011,0.2686230248306998,0.7611557833348059,234,Very Unhealthy
27,0.2727272727272727,2023,0,0.5,49.55,183.15,0.09656801445046548,0.39932257776985464,0.17155756207674946,0.6981532208182379,207,Very Unhealthy
28,0.2727272727272727,2023,0,0.6666666666666666,44.65,176.63,0.06720392756241027,0.3765932792584009,0.16252821670428896,0.5604842272687106,128,Unhealthy
29,0.2727272727272727,2023,0,0.8333333333333334,58.27,243.75,0.05949238108471122,0.1460914520010696,0.12641083521444696,0.32270036228682514,209,Very Unhealthy
30,0.2727272727272727,2023,1,0.9999999999999999,29.51,108.49,0.051989254782085124,0.1094571708708441,0.07223476297968398,0.5511177873994874,130,Unhealthy
1,0.36363636363636365,2023,0,0.0,26.0,70.05,0.035871427909777216,0.10054372047419556,0.07223476297968398,0.3062649111955465,84,Moderate
2,0.36363636363636365,2023,0,0.16666666666666666,32.12,72.55,0.029780927238201103,0.09956324093056422,0.06772009029345372,0.3804011663868516,70,Moderate
3,0.36363636363636365,2023,0,0.33333333333333337,34.71,105.14,0.03082302811356584,0.11097245743827434,0.13092550790067722,0.3091808783246443,104,Unhealthy
4,0.36363636363636365,2023,0,0.5,66.77,134.46,0.029618822657588806,0.10865496033514573,0.12641083521444696,0.5106476981532208,217,Very Unhealthy
5,0.36363636363636365,2023,1,0.6666666666666666,49.72,213.66,0.044532444073919694,0.14742846956056688,0.21670428893905194,0.32022620835910576,165,Unhealthy
6,0.36363636363636365,2023,0,0.8333333333333334,78.99,257.23,0.036126163679310826,0.15812461003654513,0.1580135440180587,0.25094989838296367,236,Very Unhealthy
7,0.36363636363636365,2023,1,0.9999999999999999,50.26,211.98,0.039738780047241906,0.1641857563062661,0.11512415349887134,0.42670318989131395,192,Unhealthy
8,0.36363636363636365,2023,0,0.0,42.7,148.82,0.047566115511092584,0.14332828237810855,0.13318284424379234,0.3678536714677034,126,Unhealthy
9,0.36363636363636365,2023,0,0.16666666666666666,61.0,256.02,0.029456718076976522,0.2119618504323023,0.13544018058690746,0.5735618980295131,208,Very Unhealthy
10,0.36363636363636365,2023,0,0.33333333333333337,69.17,224.55,0.05222083275438841,0.24672430697923164,0.10383747178329572,0.5977732614650524,184,Unhealthy
11,0.36363636363636365,2023,0,0.5,107.38,316.22,0.1264415728775879,0.29868972279169265,0.38374717832957117,0.461606432800212,221,Very Unhealthy
12,0.36363636363636365,2023,0,0.6666666666666666,73.77,294.75,0.1288036681950813,0.2364738390230858,0.3679458239277653,0.5244322700362286,247,Very Unhealthy
13,0.36363636363636365,2023,0,0.8333333333333334,82.57,329.11,0.14582464915937196,0.25759871646314286,0.38826185101580135,0.6727931430591145,287,Very Unhealthy
14,0.36363636363636365,2023,1,0.9999999999999999,71.19,272.4,0.10657218285396694,0.24173277475710842,0.3002257336343116,0.6249889546699655,254,Very Unhealthy
15,0.36363636363636365,2023,0,0.0,42.88,172.64,0.03487564262887314,0.19244139406364202,0.12415349887133184,0.5198374127418927,148,Unhealthy
16,0.36363636363636365,2023,0,0.16666666666666666,168.21,522.8,0.02980408503543143,0.21312059898386665,0.13544018058690746,0.5150658301670054,270,Very Unhealthy
17,0.36363636363636365,2023,0,0.33333333333333337,82.12,337.5,0.05488397943587606,0.24930920759425973,0.17832957110609485,0.41503932137492267,363,Dangerous
18,0.36363636363636365,2023,0,0.5,41.0,116.13,0.028692510768375715,0.15981816561190834,0.1196388261851016,0.8619775558893699,251,Very Unhealthy
19,0.36363636363636365,2023,0,0.6666666666666666,56.72,160.09,0.02589041730350609,0.19110437650414472,0.13318284424379234,0.6048422726871079,198,Unhealthy
20,0.36363636363636365,2023,0,0.8333333333333334,67.76,226.87,0.02947987587420685,0.17024690257598712,0.18510158013544023,0.14765397190068036,187,Unhealthy
21,0.36363636363636365,2023,1,0.9999999999999999,71.94,263.68,0.0598165902459358,0.15589624743738298,0.3295711060948081,0.05902624370416189,233,Very Unhealthy
22,0.36363636363636365,2023,0,0.0,69.33,252.19,0.061669214024362,0.10901149835101166,0.1918735891647856,0.2632323053812848,182,Unhealthy
23,0.36363636363636365,2023,0,0.16666666666666666,64.81,244.39,0.0500208420175073,0.17853641144487026,0.14221218961625284,0.3867632764867014,216,Very Unhealthy
24,0.36363636363636365,2023,0,0.33333333333333337,33.53,116.51,0.04636191005511556,0.18602370977805505,0.11738148984198649,0.38632146328532296,148,Unhealthy
25,0.36363636363636365,2023,0,0.5,31.29,118.29,0.04372192117085823,0.18112131205989837,0.1106094808126411,0.39356719978792964,80,Moderate
26,0.36363636363636365,2023,1,0.6666666666666666,28.98,55.16,0.051479783243017926,0.1418129958106783,0.12641083521444696,0.4360696297605372,85,Moderate
27,0.36363636363636365,2023,0,0.8333333333333334,23.45,59.37,0.058913436153953044,0.05250022283625991,0.15124153498871332,0.3690023857912874,48,Good
28,0.36363636363636365,2023,1,0.9999999999999999,62.5,198.44,0.06095132231022185,0.053213298867991796,0.27539503386004516,0.2186091720420606,115,Unhealthy
29,0.36363636363636365,2023,0,0.0,35.89,98.5,0.0496040016673614,0.08013191906587039,0.16252821670428896,0.2937174162763983,98,Moderate
30,0.36363636363636365,2023,0,0.16666666666666666,28.55,102.42,0.04531980917975082,0.08369729922452981,0.12866817155756208,0.29574975700273926,102,Unhealthy
31,0.36363636363636365,2023,0,0.33333333333333337,29.05,69.88,0.037446158121439484,0.07621000089134504,0.13092550790067722,0.213042325704692,81,Moderate
1,0.4545454545454545,2023,0,0.5,37.58,101.11,0.04353665879301561,0.07353596577235048,0.16027088036117382,0.23000795263762477,82,Moderate
2,0.4545454545454545,2023,0,0.6666666666666666,29.68,83.31,0.038117734241118986,0.0654247259114003,0.1196388261851016,0.27763541574622247,84,Moderate
3,0.4545454545454545,2023,0,0.8333333333333334,39.18,127.29,0.043675605576397575,0.06096800071307604,0.14898419864559823,0.2506848104621366,100,Moderate
4,0.4545454545454545,2023,1,0.9999999999999999,56.64,191.71,0.0484229540086147,0.05668954452268474,0.17832957110609485,0.27083149244499427,152,Unhealthy
5,0.4545454545454545,2023,0,0.0,48.77,171.74,0.04402297253485249,0.05285676085212586,0.16478555304740408,0.28797384465847836,148,Unhealthy
6,0.4545454545454545,2023,0,0.16666666666666666,79.25,115.53,0.045829280718818026,0.050093591229164805,0.1467268623024831,0.31898913139524604,124,Unhealthy
7,0.4545454545454545,2023,0,0.33333333333333337,67.28,215.29,0.04515770459913853,0.048489170157768074,0.12866817155756208,0.31395246089953166,187,Unhealthy
8,0.4545454545454545,2023,0,0.5,48.02,148.28,0.049812421842434354,0.06310722880827167,0.13544018058690746,0.37942917734381904,139,Unhealthy
9,0.4545454545454545,2023,0,0.6666666666666666,49.97,163.69,0.04617664767727294,0.06756395400659594,0.11738148984198649,0.31209684545374217,144,Unhealthy
10,0.4545454545454545,2023,0,0.8333333333333334,45.11,162.95,0.041105090083831224,0.06435511186380247,0.08577878103837472,0.246266678448352,136,Unhealthy
11,0.4545454545454545,2023,1,0.9999999999999999,36.78,89.39,0.04142929924505581,0.0605223281932436,0.08803611738148986,0.2562516567995052,117,Unhealthy
12,0.4545454545454545,2023,0,0.0,73.19,220.74,0.06241026353573248,0.05722435154648364,0.08126410835214448,0.3659096933816382,176,Unhealthy
13,0.4545454545454545,2023,0,0.16666666666666666,71.3,273.53,0.06803760826270205,0.05294589535609234,0.0925507900677201,0.24697357957055752,201,Very Unhealthy
14,0.4545454545454545,2023,0,0.33333333333333337,64.72,234.09,0.061136584688064474,0.05267849184419289,0.06997742663656883,0.2372536891402315,214,Very Unhealthy
15,0.4545454545454545,2023,0,0.5,45.3,153.82,0.06396183595016443,0.051965415812461,0.07674943566591422,0.2703896792436158,163,Unhealthy
16,0.4545454545454545,2023,0,0.6666666666666666,45.95,145.41,0.07176601361678477,0.057046082538550674,0.09932279909706546,0.23018467791817618,121,Unhealthy
17,0.4545454545454545,2023,0,0.8333333333333334,46.18,138.89,0.06991338983835858,0.07514038684374721,0.1196388261851016,0.26579482194927984,138,Unhealthy
18,0.4545454545454545,2023,1,0.9999999999999999,28.83,73.73,0.06428604511138901,0.10990284339067652,0.0835214446952596,0.29451268003887954,78,Moderate
19,0.4545454545454545,2023,0,0.0,23.99,61.81,0.06792181927655042,0.13245387289419733,0.08577878103837472,0.23009631527790045,62,Moderate
20,0.4545454545454545,2023,0,0.16666666666666666,43.29,115.21,0.06136816266036775,0.12755147517604062,0.10609480812641084,0.2280639745515596,112,Unhealthy
21,0.4545454545454545,2023,0,0.33333333333333337,35.0,103.61,0.02299569264971516,0.12452090204118012,0.04740406320541761,0.23548643633471764,79,Moderate
22,0.4545454545454545,2023,0,0.5,37.45,110.2,0.02426937149738317,0.125233978072912,0.0632054176072235,0.1917469293982504,105,Unhealthy
23,0.4545454545454545,2023,0,0.6666666666666666,46.09,135.16,0.02389884674169793,0.12550138158481144,0.06772009029345372,0.19519307236900235,114,Unhealthy
24,0.4545454545454545,2023,0,0.8333333333333334,50.58,140.16,0.030799870316335513,0.12621445761654335,0.10383747178329572,0.18078996200406466,143,Unhealthy
25,0.4545454545454545,2023,1,0.9999999999999999,20.11,39.07,0.01743782131443657,0.12559051608877794,0.03837471783295711,0.21684191923654675,67,Moderate
26,0.4545454545454545,2023,0,0.0,42.97,99.74,0.02470936964475939,0.12666013013637578,0.10383747178329572,0.2536007775912344,84,Moderate
27,0.4545454545454545,2023,0,0.16666666666666666,30.14,66.67,0.02155990922143486,0.12621445761654335,0.06094808126410836,0.3316249889546699,69,Moderate
28,0.4545454545454545,2023,0,0.33333333333333337,34.89,94.81,0.034412486684266594,0.12737320616810766,0.06997742663656883,0.38464257312008476,79,Moderate
29,0.4545454545454545,2023,1,0.5,39.48,93.39,0.036079848084850166,0.12933416525537034,0.10609480812641084,0.21268887514358925,106,Unhealthy
30,0.4545454545454545,2023,0,0.6666666666666666,26.18,55.64,0.022393589921726645,0.12969070327123627,0.09480812641083522,0.2443227003622868,58,Moderate
1,0.5454545454545454,2023,0,0.8333333333333334,24.95,43.38,0.015585197536010377,0.11551831714056511,0.04288939051918737,0.40090129893081206,45,Good
2,0.5454545454545454,2023,1,0.9999999999999999,30.41,63.61,0.020170441387615208,0.046082538550672965,0.0632054176072235,0.43447910223557473,43,Good
3,0.5454545454545454,2023,0,0.0,45.55,117.32,0.03614932147654115,0.04358677243961137,0.09932279909706546,0.5467880180259785,99,Moderate
4,0.5454545454545454,2023,0,0.16666666666666666,47.58,116.78,0.037307211338057526,0.06417684285586951,0.1106094808126411,0.3606962976053725,118,Unhealthy
5,0.5454545454545454,2023,0,0.33333333333333337,28.73,59.63,0.007850493261081004,0.05945271414564578,0.06094808126410836,0.3560130776707608,79,Moderate
6,0.5454545454545454,2023,0,0.5,30.08,57.43,0.005395766754666297,0.04670648007843836,0.05643340857787811,0.30202350446231335,58,Moderate
7,0.5454545454545454,2023,0,0.6666666666666666,28.46,68.23,0.00951785466166458,0.03164274890810232,0.05869074492099324,0.33206680215604845,60,Moderate
8,0.5454545454545454,2023,0,0.8333333333333334,27.75,50.73,0.00935575008105229,0.016579017737766287,0.06546275395033863,0.28549969073075904,62,Moderate
9,0.5454545454545454,2023,1,0.9999999999999999,25.67,39.88,0.008035755638923624,0.0,0.0744920993227991,0.25634001943978085,44,Good
10,0.5454545454545454,2023,0,0.0,27.78,41.73,0.04036404057246075,0.21436848203939743,0.0632054176072235,0.30988777944684986,45,Good
11,0.5454545454545454,2023,0,0.16666666666666666,30.79,57.18,0.05152609883747858,0.03707995365005794,0.03611738148984199,0.3309180878324644,48,Good
12,0.5454545454545454,2023,0,0.33333333333333337,31.58,58.34,0.04402297253485249,0.02165968446385596,0.05643340857787811,0.3024653176636918,62,Moderate
13,0.5454545454545454,2023,0,0.5,37.13,80.28,0.035431429762401004,0.012300561547374985,0.07223476297968398,0.297251921887426,72,Moderate
14,0.5454545454545454,2023,0,0.6666666666666666,46.84,96.11,0.03987772683062387,0.008646046884749086,0.10383747178329572,0.31262702129539627,79,Moderate
15,0.5454545454545454,2023,0,0.8333333333333334,40.98,105.56,0.036172479273771485,0.006506818789553436,0.08126410835214448,0.27268710789078376,107,Unhealthy
16,0.5454545454545454,2023,1,0.9999999999999999,33.35,69.4,0.034204066509193644,0.005615473749888583,0.05869074492099324,0.26888751435892905,75,Moderate
17,0.5454545454545454,2023,0,0.0,56.03,125.67,0.03691352878514196,0.00989392994027988,0.08803611738148986,0.40788194751259166,91,Moderate
18,0.5454545454545454,2023,0,0.16666666666666666,38.63,85.63,0.03554721874855264,0.013548444602905782,0.08803611738148986,0.27984448175311477,108,Unhealthy
19,0.5454545454545454,2023,0,0.33333333333333337,40.82,90.39,0.027395674123477376,0.025225064622515378,0.06094808126410836,0.24069983211098347,81,Moderate
20,0.5454545454545454,2023,0,0.5,53.38,115.11,0.03909036172479274,0.08280595418486496,0.18735891647855535,0.40116638685163913,103,Unhealthy
21,0.5454545454545454,2023,0,0.6666666666666666,56.25,141.47,0.08366912139317308,0.1423478028344772,0.1106094808126411,0.3171335159494566,125,Unhealthy
22,0.5454545454545454,2023,0,0.8333333333333334,42.61,98.1,0.06224815895512019,0.1392280951956502,0.0632054176072235,0.24052310683043207,108,Unhealthy
23,0.5454545454545454,2023,1,0.9999999999999999,36.79,80.63,0.05810291325089158,0.1374454051163205,0.04288939051918737,0.24264381019704864,79,Moderate
24,0.5454545454545454,2023,0,0.0,37.39,83.1,0.06396183595016443,0.1363757910687227,0.04966139954853273,0.24370416188035696,80,Moderate
25,0.5454545454545454,2023,0,0.16666666666666666,42.83,103.48,0.0699365476355889,0.13450396648542648,0.07674943566591422,0.25024299726075816,99,Moderate
26,0.5454545454545454,2023,0,0.33333333333333337,33.28,68.32,0.06252605252188412,0.13165166235849896,0.07674943566591422,0.23716532649995578,70,Moderate
